ts,duration_s,bytes_encrypted,mbps,fps
ts,duration_s,bytes_encrypted,mbps,fps
2025-10-31T22:20:14Z,5.043049439,5992586,9.06590415371998,0.0
2025-10-31T22:20:19Z,5.062387292,6592927,9.936031816099634,0.0
2025-10-31T22:20:24Z,5.008172921,6451549,9.828217482726853,0.0
2025-10-31T22:20:29Z,5.062594862,6583208,9.920977775701232,0.0
2025-10-31T22:20:34Z,5.06795198,6558102,9.87269566318576,0.0
2025-10-31T22:20:39Z,5.061857859,6533611,9.847668073904098,0.0
2025-10-31T22:20:44Z,5.007508822,6561434,9.996940685720835,0.0
2025-10-31T22:20:50Z,5.059601359,6437357,9.706918155546314,0.0
2025-10-31T22:20:55Z,5.010625534,6478723,9.864783047601735,0.0
2025-10-31T22:21:00Z,5.049533131,6433206,9.720000919190857,0.0
2025-10-31T22:21:05Z,5.015098615,6449660,9.811771314973807,0.0
2025-10-31T22:21:10Z,5.05796502,6482056,9.77748213008722,0.0
2025-10-31T22:21:15Z,5.033631005,6349038,9.623136012111884,0.0
2025-10-31T22:21:20Z,5.051456231,6349098,9.589269181885209,0.0
2025-10-31T22:21:25Z,5.051212879,6557290,9.90418611613227,0.0
2025-10-31T22:21:30Z,5.069883473,6458623,9.719233836048655,0.0
2025-10-31T22:21:35Z,5.055683719,6555162,9.892216343816306,0.0
2025-10-31T22:21:40Z,5.080751618,6361185,9.55212805115905,0.0
ts,duration_s,bytes_encrypted,mbps,fps
2025-10-31T22:39:59Z,5.008904099,5433717,8.276455277400222,0.0
2025-10-31T22:40:04Z,5.076512297,6239856,9.377761828789579,0.0
2025-10-31T22:40:09Z,5.071229347,6247365,9.3988279969864,0.0
2025-10-31T22:40:15Z,5.052823942,6084648,9.187373379450563,0.0
ts,duration_s,bytes_encrypted,mbps,fps
2025-10-31T22:45:40Z,5.003649256,6180823,9.424309095662204,0.0
2025-10-31T22:45:45Z,5.002076653,6841778,10.435390594408503,0.0
